gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
4038947725				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNF25865-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNF25865-22	SM006															PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/OK663482													OK663482	2018-01-01T00:00:00				2018	1	1												AFRICA				ET																																															Anopheles stephensi									BOLD:AAC5735							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC5735	BOLD:AAC5735								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	BOLD:AAC5735						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:56.531Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE		false	false	10508880	10508880	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	BOLD:AAC5735	BOLD:AAC5735		DWC_ARCHIVE	2024-01-02T12:10:56.531Z	2024-01-02T10:51:53.883Z	true												
4038945763				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNF25861-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNF25861-22	GD001															PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/OK663481													OK663481	2018-01-01T00:00:00				2018	1	1												AFRICA				ET																																															Anopheles stephensi									BOLD:AAC5735							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC5735	BOLD:AAC5735								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	BOLD:AAC5735						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:55.280Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE		false	false	10508880	10508880	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	BOLD:AAC5735	BOLD:AAC5735		DWC_ARCHIVE	2024-01-02T12:10:55.280Z	2024-01-02T10:51:53.883Z	true												
4038932755				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNF25860-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNF25860-22	DDB5014															PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/OK663483													OK663483	2018-01-01T00:00:00				2018	1	1												AFRICA				ET																																															Anopheles stephensi									BOLD:AAC5735							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC5735	BOLD:AAC5735								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	BOLD:AAC5735						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:54.840Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE		false	false	10508880	10508880	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	BOLD:AAC5735	BOLD:AAC5735		DWC_ARCHIVE	2024-01-02T12:10:54.840Z	2024-01-02T10:51:53.883Z	true												
4038922735				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNF25864-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNF25864-22	SM002															PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/OK663480													OK663480	2018-01-01T00:00:00				2018	1	1												AFRICA				ET																																															Anopheles stephensi									BOLD:AAC5735							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC5735	BOLD:AAC5735								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	BOLD:AAC5735						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:54.759Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE		false	false	10508880	10508880	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	BOLD:AAC5735	BOLD:AAC5735		DWC_ARCHIVE	2024-01-02T12:10:54.759Z	2024-01-02T10:51:53.883Z	true												
4038914849				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57010-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57010-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/MZ269698													MZ269698																																																																						Anopheles stephensi																	Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:54.649Z						INSTITUTION_MATCH_NONE		false	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2024-01-02T12:10:54.649Z	2024-01-02T10:51:53.883Z												NE	
4038911859				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57021-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57021-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/OM801693													OM801693																			AFRICA				ET																																															Anopheles stephensi									BOLD:AAC5735							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC5735	BOLD:AAC5735								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	BOLD:AAC5735						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:54.649Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE		false	false	10508880	10508880	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	BOLD:AAC5735	BOLD:AAC5735		DWC_ARCHIVE	2024-01-02T12:10:54.649Z	2024-01-02T10:51:53.883Z	true												
4038910826				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57029-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57029-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/OM801701													OM801701																			AFRICA				ET																																															Anopheles stephensi									BOLD:AAC5735							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC5735	BOLD:AAC5735								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	BOLD:AAC5735						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:55.844Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE		false	false	10508880	10508880	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	BOLD:AAC5735	BOLD:AAC5735		DWC_ARCHIVE	2024-01-02T12:10:55.844Z	2024-01-02T10:51:53.883Z	true												
4038909863				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57032-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57032-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/OM801704													OM801704																			AFRICA				ET																																															Anopheles stephensi									BOLD:AAC5735							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC5735	BOLD:AAC5735								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	BOLD:AAC5735						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:54.649Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE		false	false	10508880	10508880	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	BOLD:AAC5735	BOLD:AAC5735		DWC_ARCHIVE	2024-01-02T12:10:54.649Z	2024-01-02T10:51:53.883Z	true												
4038909862				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57018-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57018-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/OM801690													OM801690																			AFRICA				ET																																															Anopheles stephensi									BOLD:AAC5735							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC5735	BOLD:AAC5735								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	BOLD:AAC5735						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:55.844Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE		false	false	10508880	10508880	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	BOLD:AAC5735	BOLD:AAC5735		DWC_ARCHIVE	2024-01-02T12:10:55.844Z	2024-01-02T10:51:53.883Z	true												
4038906914				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57030-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57030-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/OM801702													OM801702																			AFRICA				ET																																															Anopheles stephensi									BOLD:AAC5735							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC5735	BOLD:AAC5735								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	BOLD:AAC5735						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:08:34.536Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE		false	false	10508880	10508880	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	BOLD:AAC5735	BOLD:AAC5735		DWC_ARCHIVE	2024-01-02T12:08:34.536Z	2024-01-02T10:51:53.883Z	true												
4038906913				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57016-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57016-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/MZ269704													MZ269704																																																																						Anopheles stephensi																	Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:56.147Z						INSTITUTION_MATCH_NONE		false	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2024-01-02T12:10:56.147Z	2024-01-02T10:51:53.883Z												NE	
4038905852				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57034-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57034-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/OM801706													OM801706																			AFRICA				ET																																															Anopheles stephensi									BOLD:AAC5735							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC5735	BOLD:AAC5735								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	BOLD:AAC5735						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:54.982Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE		false	false	10508880	10508880	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	BOLD:AAC5735	BOLD:AAC5735		DWC_ARCHIVE	2024-01-02T12:10:54.982Z	2024-01-02T10:51:53.883Z	true												
4038902828				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57025-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57025-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/OM801697													OM801697																			AFRICA				ET																																															Anopheles stephensi									BOLD:AAC5735							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC5735	BOLD:AAC5735								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	BOLD:AAC5735						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:54.710Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE		false	false	10508880	10508880	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	BOLD:AAC5735	BOLD:AAC5735		DWC_ARCHIVE	2024-01-02T12:10:54.710Z	2024-01-02T10:51:53.883Z	true												
4038898880				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57039-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57039-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/ON421574													ON421574	2020-01-01T00:00:00				2020	1	1												AFRICA				SO																																															Anopheles stephensi																	Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:55.231Z						CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_NONE		false	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2024-01-02T12:10:55.231Z	2024-01-02T10:51:53.883Z	true											NE	
4038897813				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57040-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57040-22	VP4															PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/OP288467																																																																																			Anopheles stephensi									BOLD:AAC5735							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC5735	BOLD:AAC5735								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	BOLD:AAC5735						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:09:52.597Z						TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE		false	false	10508880	10508880	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	BOLD:AAC5735	BOLD:AAC5735		DWC_ARCHIVE	2024-01-02T12:09:52.597Z	2024-01-02T10:51:53.883Z													
4038897812				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57026-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57026-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/OM801698													OM801698																			AFRICA				ET																																															Anopheles stephensi									BOLD:AAC5735							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC5735	BOLD:AAC5735								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	BOLD:AAC5735						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:54.437Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE		false	false	10508880	10508880	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	BOLD:AAC5735	BOLD:AAC5735		DWC_ARCHIVE	2024-01-02T12:10:54.437Z	2024-01-02T10:51:53.883Z	true												
4038893833				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57036-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57036-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/OM801708													OM801708																			AFRICA				ET																																															Anopheles stephensi									BOLD:AAC5735							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC5735	BOLD:AAC5735								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	BOLD:AAC5735						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:54.710Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE		false	false	10508880	10508880	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	BOLD:AAC5735	BOLD:AAC5735		DWC_ARCHIVE	2024-01-02T12:10:54.710Z	2024-01-02T10:51:53.883Z	true												
4038891843				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57014-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57014-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/MZ269702													MZ269702																																																																						Anopheles stephensi																	Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:54.710Z						INSTITUTION_MATCH_NONE		false	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2024-01-02T12:10:54.710Z	2024-01-02T10:51:53.883Z												NE	
4038884832				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57012-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57012-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/MZ269700													MZ269700																																																																						Anopheles stephensi																	Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:54.981Z						INSTITUTION_MATCH_NONE		false	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2024-01-02T12:10:54.981Z	2024-01-02T10:51:53.883Z												NE	
4038880884				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57015-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57015-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/MZ269703													MZ269703																																																																						Anopheles stephensi																	Anopheles stephensi Liston, 1901								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	Anopheles			stephensi			SPECIES				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:54.437Z						INSTITUTION_MATCH_NONE		false	false	1650441	1650441	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	Anopheles stephensi Liston, 1901	Anopheles stephensi		DWC_ARCHIVE	2024-01-02T12:10:54.437Z	2024-01-02T10:51:53.883Z												NE	
4038879835				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57033-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57033-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/OM801705													OM801705																			AFRICA				ET																																															Anopheles stephensi									BOLD:AAC5735							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC5735	BOLD:AAC5735								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	BOLD:AAC5735						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:54.622Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE		false	false	10508880	10508880	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	BOLD:AAC5735	BOLD:AAC5735		DWC_ARCHIVE	2024-01-02T12:10:54.622Z	2024-01-02T10:51:53.883Z	true												
4038879834				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57019-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57019-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/OM801691													OM801691																			AFRICA				ET																																															Anopheles stephensi									BOLD:AAC5735							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC5735	BOLD:AAC5735								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	BOLD:AAC5735						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:56.575Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE		false	false	10508880	10508880	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	BOLD:AAC5735	BOLD:AAC5735		DWC_ARCHIVE	2024-01-02T12:10:56.575Z	2024-01-02T10:51:53.883Z	true												
4038876805				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57035-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57035-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/OM801707													OM801707																			AFRICA				ET																																															Anopheles stephensi									BOLD:AAC5735							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC5735	BOLD:AAC5735								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	BOLD:AAC5735						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:56.554Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE		false	false	10508880	10508880	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	BOLD:AAC5735	BOLD:AAC5735		DWC_ARCHIVE	2024-01-02T12:10:56.554Z	2024-01-02T10:51:53.883Z	true												
4038875835				CC_BY_4_0			https://boldsystems.org/index.php/Public_RecordView?processid=GBMNE57027-22						Mined from GenBank, NCBI				MATERIAL_SAMPLE				GBMNE57027-22																PRESENT					https://www.ncbi.nlm.nih.gov/nuccore/OM801699													OM801699																			AFRICA				ET																																															Anopheles stephensi									BOLD:AAC5735							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC5735	BOLD:AAC5735								Animalia	Arthropoda	Insecta	Diptera	Culicidae		Anopheles	BOLD:AAC5735						UNRANKED				ACCEPTED			040c5662-da76-4782-a48e-cdea1892d14c	ZZ	2024-01-02T12:10:56.147Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE		false	false	10508880	10508880	1	54	216	811	3346	1650098		1650441	Anopheles stephensi	BOLD:AAC5735	BOLD:AAC5735		DWC_ARCHIVE	2024-01-02T12:10:56.147Z	2024-01-02T10:51:53.883Z	true												
